set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,jira.local,PUT,updateProjectCategory,/api/2/projectCategory/{id},,w,w,floor,true,ok,w,ok
exam3,jira.local,PUT,updateProjectType,/api/2/project/{projectIdOrKey}/type/{newProjectTypeKey},,w,w,floor,true,ok,w,ok
exam2,just-eat.co.uk,DELETE,,/delivery/pools/{deliveryPoolId},Delete a delivery pool,w,w,floor,true,ok,w,ok
exam3,just-eat.co.uk,PATCH,,/delivery/pools/{deliveryPoolId},Modify a delivery pool,w,w,floor,true,ok,w,ok
exam2,just-eat.co.uk,PUT,,/driver-location,Driver Location,w,w,floor,true,ok,w,ok
exam2,keycloak.local,DELETE,,/{realm}/groups/{id}/role-mappings/clients/{client},Delete client-level roles from user role mapping,w,w,floor,true,ok,x,FALSE-ALARM
exam2,keycloak.local,DELETE,,/{realm}/identity-provider/instances/{alias},Delete the identity provider,w,w,floor,true,ok,w,ok
exam3,keycloak.local,DELETE,,/{realm}/clients/{id},Delete the client,w,w,floor,true,ok,w,ok
exam3,keycloak.local,DELETE,,/{realm}/clients/{id}/nodes/{node},Unregister a cluster node from the client,w,w,floor,true,ok,w,ok
exam2,keycloak.local,PUT,,/{realm}/events/config,Update the events provider   Change the events provider and/or its configuration,w,w,floor,true,ok,w,ok
exam3,keycloak.local,PUT,,/{realm}/authentication/flows/{id},Update an authentication flow,w,w,floor,true,ok,w,ok
exam3,keyserv.solutions,DELETE,ProductsApi_DeleteProduct,/v1/ProductsApi/{serial},,w,w,floor,true,ok,w,ok
exam3,keyserv.solutions,DELETE,SubscriptionsApi_DeleteSubscription,/v1/SubscriptionsApi/{serial},,w,w,floor,true,ok,w,ok
exam3,keyserv.solutions,PATCH,ProductsApi_PatchProduct,/v1/ProductsApi,,w,w,floor,true,ok,w,ok
exam3,keyserv.solutions,PUT,SubscriptionsApi_PutSubscription,/v1/SubscriptionsApi,,w,w,floor,true,ok,w,ok
exam3,launchdarkly.com,DELETE,deleteEnvironment,/projects/{projectKey}/environments/{environmentKey},Delete an environment in a specific project.,w,w,floor,true,ok,w,ok
exam3,launchdarkly.com,DELETE,deleteIntegrationSubscription,/integrations/{integrationKey}/{integrationId},Delete an integration subscription by ID.,w,w,floor,true,ok,w,ok
exam2,launchdarkly.com,DELETE,deleteProject,/projects/{projectKey},Delete a project by key. Caution-- deleting a project will delete all associated environments and feature flags. You cannot delete the last project in an accoun,w,w,floor,true,ok,w,ok
exam3,launchdarkly.com,DELETE,deleteWebhook,/webhooks/{resourceId},Delete a webhook by ID.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,launchdarkly.com,PATCH,patchIntegrationSubscription,/integrations/{integrationKey}/{integrationId},Modify an integration subscription by ID.,w,w,floor,true,ok,w,ok
exam3,launchdarkly.com,PATCH,patchProject,/projects/{projectKey},Modify a project by ID.,w,w,floor,true,ok,w,ok
exam3,launchdarkly.com,PATCH,patchWebhook,/webhooks/{resourceId},Modify a webhook by ID.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,learnifier.com,DELETE,,/orgunits/{orgid}/projects/{projectid},Deletes the project,w,w,floor,true,ok,w,ok
exam3,learnifier.com,PATCH,,/orgunits/{orgid}/projects/{projectid},Update project information,w,w,floor,true,ok,w,ok
exam3,lgtm.com,DELETE,deleteProject,/projects/{project-id},Delete project by numeric identifier,w,w,floor,true,ok,w,ok
exam3,lgtm.com,PUT,setProjectConfig,/projects/{project-id}/settings/analysis-configuration,Set the administrator configuration for a project identified by numeric identifier,w,w,floor,true,ok,w,ok
holdout4,linode,DELETE,delete-image,/{apiVersion}/images/{imageId},Delete an image,w,w,floor,true,ok,w,ok
holdout4,linode,DELETE,delete-node-balancer-config-node,/{apiVersion}/nodebalancers/{nodeBalancerId}/configs/{configId}/nodes/{nodeId},Delete a NodeBalancer's node,w,w,floor,true,ok,w,ok
holdout4,linode,PUT,put-client-thumbnail,/{apiVersion}/account/oauth-clients/{clientId}/thumbnail,Update the OAuth client's thumbnail,w,w,floor,true,ok,w,ok
holdout4,linode,PUT,put-firewall-settings,/{apiVersion}/networking/firewalls/settings,Update default firewalls,w,w,floor,true,ok,w,ok
holdout4,linode,PUT,put-volume,/{apiVersion}/volumes/{volumeId},Update a volume,w,w,floor,true,ok,w,ok
exam2,linqr.app,DELETE,imageDelete_images__id__delete,/images/{id},Delete image,w,w,floor,true,ok,w,ok
exam3,loket.nl,DELETE,DeleteContactByContactId,/providers/employers/employees/contacts/{contactId},Delete a specific contact,w,w,floor,true,ok,x,FALSE-ALARM
exam3,loket.nl,DELETE,DeleteCustomFieldByCustomFieldId,/providers/employers/customfields/{customFieldId},Delete a custom field record,w,w,floor,true,ok,w,ok
exam2,loket.nl,DELETE,DeleteCustomNotificationByCustomNotificationId,/providers/employers/employees/employments/customnotifications/{customNotificationId},Delete a custom notification record,w,w,floor,true,ok,w,ok
exam3,loket.nl,DELETE,DeleteEmployeePhotoByEmployeeId,/providers/employers/employees/{employeeId}/photo,Delete employee photo,w,w,floor,true,ok,w,ok
exam2,loket.nl,PUT,PutEmployeeByEmployeeId,/providers/employers/employees/{employeeId},Edit the details of an employee,w,w,floor,true,ok,w,ok
exam2,maif.local,DELETE,deleteApiKey,/api/services/{serviceId}/apikeys/{clientId},Delete an api key,w,w,floor,true,ok,w,ok
exam2,maif.local,DELETE,deleteServiceTemplate,/api/services/{serviceId}/template,Delete a service descriptor error template,w,w,floor,true,ok,w,ok
exam3,maif.local,DELETE,serviceDeleteTarget,/api/services/{serviceId}/targets,Delete a service descriptor target,w,w,floor,true,ok,w,ok
exam2,maif.local,PATCH,patchApiKey,/api/services/{serviceId}/apikeys/{clientId},Update an api key with a diff,w,w,floor,true,ok,w,ok
exam3,maif.local,PATCH,patchScript,/api/scripts/{scriptId},Update a script with a diff,w,w,floor,true,ok,w,ok
exam3,maif.local,PATCH,updateServiceTargets,/api/services/{serviceId}/targets,Update a service descriptor targets,w,w,floor,true,ok,w,ok
exam2,maif.local,PUT,updateApiKey,/api/services/{serviceId}/apikeys/{clientId},Update an api key,w,w,floor,true,ok,w,ok
exam2,maif.local,PUT,updateScript,/api/scripts/{scriptId},Update a script,w,w,floor,true,ok,w,ok
exam2,mailscript.com,DELETE,deleteAddress,/addresses/{address},Delete a mailscript address,w,w,floor,true,ok,w,ok
exam3,mailscript.com,DELETE,deleteIntegration,/integrations/{integration},Delete an integration,w,w,floor,true,ok,w,ok
exam3,mailscript.com,DELETE,deleteKey,/addresses/{address}/keys/{key},Delete address key,w,w,floor,true,ok,w,ok
exam3,mailscript.com,DELETE,deleteWorkflow,/workflows/{workflow},Delete a workflow,w,w,floor,true,ok,w,ok
exam3,mailscript.com,PUT,updateKey,/addresses/{address}/keys/{key},Update an address key,w,w,floor,true,ok,w,ok
exam3,mailscript.com,PUT,updateWorkflow,/workflows/{workflow},Update an workflow,w,w,floor,true,ok,w,ok
exam2,mastodon.local,DELETE,,/api/v1/domain_blocks,,w,w,floor,true,ok,w,ok
exam2,mastodon.local,DELETE,,/api/v1/push/subscription,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,mastodon.local,DELETE,,/api/v1/conversations/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,mastodon.local,DELETE,,/api/v1/filters/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,mastodon.local,DELETE,,/api/v1/statuses/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,mastodon.local,PATCH,,/api/v1/accounts/update_credentials,,w,w,floor,true,ok,w,ok
exam3,mastodon.local,PUT,,/api/v1/filters/{id},,w,w,floor,true,ok,x,FALSE-ALARM
exam3,mastodon.local,PUT,,/api/v1/push/subscription,,w,w,floor,true,ok,x,FALSE-ALARM
exam2,meilisearch.com,DELETE,deleteAllDocuments,/indexes/books/documents,Delete all documents,w,w,floor,true,ok,w,ok
exam3,meilisearch.com,DELETE,deleteAnIndex,/indexes/books,Delete an index,w,w,floor,true,ok,w,ok
exam3,meraki.com,DELETE,deleteNetwork,/networks/{networkId},Delete a network,w,w,floor,true,ok,x,FALSE-ALARM
exam3,meraki.com,PUT,updateNetwork,/networks/{networkId},Update a network,w,w,floor,true,ok,x,FALSE-ALARM
exam3,meraki.com,PUT,updateNetworkAlertSettings,/networks/{networkId}/alertSettings,Update the alert configuration for this network,w,w,floor,true,ok,w,ok
exam2,meraki.com,PUT,updateNetworkDevice,/networks/{networkId}/devices/{serial},Update the attributes of a device,w,w,floor,true,ok,x,FALSE-ALARM
exam3,microcks.local,DELETE,DeleteSecret,/secrets/{id},Delete Secret,w,w,floor,true,ok,w,ok
exam3,microcks.local,DELETE,DeleteService,/services/{id},Delete Service,w,w,floor,true,ok,w,ok
exam3,microcks.local,PUT,OverrideServiceOperation,/services/{id}/operation,Override Service Operation,w,w,floor,true,ok,w,ok
exam2,microcks.local,PUT,UpdateSecret,/secrets/{id},Update Secret,w,w,floor,true,ok,w,ok
exam3,microcks.local,PUT,UpdateServiceMetadata,/services/{id}/metadata,Update Service Metadata,w,w,floor,true,ok,w,ok
exam3,microsoft.com,DELETE,me.profile.DeleteNotes,/me/profile/notes/{personAnnotation-id},Delete navigation property notes for me,w,w,floor,true,ok,x,FALSE-ALARM
exam3,mist.com,PUT,updateSiteMap,/api/v1/sites/{site_id}/maps/{map_id},updateSiteMap,w,w,floor,true,ok,w,ok
exam3,motaword.com,DELETE,deleteCache,/cache/{key},Clear cache by key,w,w,floor,true,ok,w,ok
exam3,motaword.com,DELETE,deleteProjectDocument,/projects/{projectId}/documents/{documentId},Delete the document,w,w,floor,true,ok,w,ok
exam3,motaword.com,DELETE,deleteProjectWebhook,/projects/{id}/webhooks,Delete project webhooks,w,w,floor,true,ok,x,FALSE-ALARM
exam2,motaword.com,DELETE,deleteSubscription,/continuous_projects/{id}/subscription,Delete subscription for continuous project,w,w,floor,true,ok,w,ok
exam2,motaword.com,PUT,updateProject,/projects/{id},Update project info and settings,w,w,floor,true,ok,w,ok
exam3,motaword.com,PUT,updateSubscription,/continuous_projects/{id}/subscription,Update subscription for continuous project,w,w,floor,true,ok,w,ok
exam3,mozilla.com,DELETE,delete_attachment,/buckets/{bucket_id}/collections/{collection_id}/records/{id}/attachment,,w,w,floor,true,ok,x,FALSE-ALARM
exam3,n-auth.com,DELETE,deleteServerAttribute,/servers/{serverid}/attributes/{attributekey},Delete specific attribute of a specific server,w,w,floor,true,ok,w,ok
exam3,n-auth.com,PUT,updateServer,/servers/{serverid}/,Update configuration of a specific server,w,w,floor,true,ok,w,ok
exam3,n-auth.com,PUT,updateServerAttributes,/servers/{serverid}/attributes/,Update specified attributes of a specific server,w,w,floor,true,ok,w,ok
exam2,netlicensing.io,DELETE,deleteLicenseTemplate,/licensetemplate/{licenseTemplateNumber},Delete License Template,w,w,floor,true,ok,w,ok
exam3,netlicensing.io,DELETE,deleteProduct,/product/{productNumber},Delete Product,w,w,floor,true,ok,w,ok
exam3,netlicensing.io,DELETE,deleteProductModule,/productmodule/{productModuleNumber},Delete Product Module,w,w,floor,true,ok,w,ok
exam3,netlify.com,DELETE,deleteDnsRecord,/dns_zones/{zone_id}/dns_records/{dns_record_id},,w,w,floor,true,ok,x,FALSE-ALARM
exam2,netlify.com,DELETE,deleteHook,/hooks/{hook_id},,w,w,floor,true,ok,w,ok
exam3,netlify.com,DELETE,deleteSite,/sites/{site_id},,w,w,floor,true,ok,w,ok
exam3,netlify.com,DELETE,deleteSiteForm,/sites/{site_id}/forms/{form_id},,w,w,floor,true,ok,w,ok
exam3,netlify.com,PATCH,updateSite,/sites/{site_id},,w,w,floor,true,ok,w,ok
exam3,netlify.com,PUT,updateSiteAsset,/sites/{site_id}/assets/{asset_id},,w,w,floor,true,ok,w,ok
exam3,netlify.com,PUT,updateSiteSnippet,/sites/{site_id}/snippets/{snippet_id},,w,w,floor,true,ok,w,ok
exam3,nexmo.com,DELETE,delete-a-media-item,/:id,Delete a media item,w,w,floor,true,ok,w,ok
exam3,nexmo.com,DELETE,deleteApplication,/{app_id},Destroy Application,w,w,floor,true,ok,w,ok
exam3,nexmo.com,DELETE,deleteEvent,/conversations/{conversation_id}/events/{event_id},Delete an event,w,w,floor,true,ok,w,ok
exam3,nexmo.com,PUT,replaceConversation,/conversations/{conversation_id},Update a conversation,w,w,floor,true,ok,w,ok
exam2,nexmo.com,PUT,update-a-media-item,/:id/info,Update a media item,w,w,floor,true,ok,w,ok
exam3,nexmo.com,PUT,updateApplication,/{app_id},Update Application,w,w,floor,true,ok,w,ok
exam2,noosh.com,DELETE,deleteProject,/v1/workgroups/{workgroup_id}/projects/{project_id},Archieve a specific Project,w,w,floor,true,ok,w,ok
exam2,noosh.com,PATCH,patchProject,/v1/workgroups/{workgroup_id}/projects/{project_id},Patch a specific Project,w,w,floor,true,ok,w,ok
exam3,noosh.com,PUT,,/v1/workgroups/{workgroup_id}/projects/{project_id}/specs/{spec_id},Update a specific Spec,w,w,floor,true,ok,w,ok
exam3,noosh.com,PUT,putProject,/v1/workgroups/{workgroup_id}/projects/{project_id},Update a specific Project,w,w,floor,true,ok,w,ok
exam2,noosh.com,PUT,putSpec,/1.1/workgroups/{workgroup_id}/projects/{project_id}/specs/{spec_id},Update a specific Spec,w,w,floor,true,ok,w,ok
holdout5,notion,DELETE,delete-a-block,/v1/blocks/{block_id},Delete a block,w,w,floor,true,ok,w,ok
holdout5,notion,PATCH,patch-page,/v1/pages/{page_id},Update page properties,w,w,floor,true,ok,w,ok
holdout5,notion,PATCH,update-a-block,/v1/blocks/{block_id},Update a block,w,w,floor,true,ok,w,ok
holdout5,notion,PATCH,update-a-data-source,/v1/data_sources/{data_source_id},Update a data source,w,w,floor,true,ok,w,ok
exam3,nowpayments.io,PATCH,updatePlan,/v1/subscriptions/plans/{plan-id},Update plan,w,w,floor,true,ok,w,ok
exam3,onsched.com,DELETE,,/setup/v1/companies/domains/{id},Delete Company Domain,w,w,floor,true,ok,w,ok
exam3,onsched.com,DELETE,,/setup/v1/services/block/{id},Delete Block,w,w,floor,true,ok,w,ok
exam3,onsched.com,PUT,,/setup/v1/companies/regions/{id},Update Region,w,w,floor,true,ok,w,ok
exam3,onsched.com,PUT,,/setup/v1/resources/{id},Update Resource,w,w,floor,true,ok,w,ok
exam3,openai.com,DELETE,deleteFile,/files/{file_id},Delete a file.,w,w,floor,true,ok,w,ok
exam3,openapi.space,DELETE,delete_api,/apis/{owner}/{api},Deletes the specified API,w,w,floor,true,ok,w,ok
exam3,openapi.space,DELETE,delete_api_version,/apis/{owner}/{api}/{version},Deletes a particular version of the specified API,w,w,floor,true,ok,w,ok
exam2,openbankingproject.ch,DELETE,deleteConsent,/v1/consents/{consentId},Delete Consent,w,w,floor,true,ok,w,ok
exam3,openchannel.io,DELETE,,/apps/{appId},Removes app and all versions,w,w,floor,true,ok,w,ok
exam3,openchannel.io,DELETE,,/permission/apps/{appId},Removes permission that allows the app to access this user's data,w,w,floor,true,ok,w,ok
exam3,openchannel.io,DELETE,,/reviews/{reviewId},Remove a review,w,w,floor,true,ok,w,ok
exam3,openchannel.io,DELETE,,/transactions/{transactionId},Deleted a transaction,w,w,floor,true,ok,w,ok
exam2,openchannel.io,PATCH,,/apps/{appId}/versions/{version},Updates the app fields or creates a new version,w,w,floor,true,ok,w,ok
exam2,openchannel.io,PATCH,,/reviews/{reviewId},Update a review fields,w,w,floor,true,ok,w,ok
exam3,openpolicy.local,DELETE,deleteDocument,/v1/data/{path},Delete a document,w,w,floor,true,ok,w,ok
exam2,openpolicy.local,PATCH,patchDocument,/v1/data/{path},Update a document,w,w,floor,true,ok,w,ok
exam3,openpolicy.local,PUT,putDocument,/v1/data/{path},Create or overwrite a document,w,w,floor,true,ok,w,ok
exam2,openpolicy.local,PUT,putPolicyModule,/v1/policies/{id},Create or update a policy module,w,w,floor,true,ok,w,ok
exam3,opensuse.org,DELETE,,/attribute/{namespace}/{attribute_name},Delete an attribute and all its values in projects or packages.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,opensuse.org,DELETE,,/attribute/{namespace}/{attribute_name}/_meta,Delete an attribute and all its values in projects or packages.,w,w,floor,true,ok,x,FALSE-ALARM
exam3,opensuse.org,PUT,,/configuration,Update the configuration of this Open Build Service instance,w,w,floor,true,ok,w,ok
exam3,opensuse.org,PUT,,/person/{login},Update person,w,w,floor,true,ok,x,FALSE-ALARM
exam3,orbit.love,DELETE,,/{workspace_slug}/webhooks/{id},Delete a webhook,w,w,floor,true,ok,x,FALSE-ALARM
exam3,orbit.love,PUT,,/{workspace_slug}/members/{member_slug}/notes/{id},Update a note,w,w,floor,true,ok,w,ok
exam3,orbit.love,PUT,,/{workspace_slug}/webhooks/{id},Update a webhook,w,w,floor,true,ok,x,FALSE-ALARM
exam2,orthanc-server.com,DELETE,,/instances/{id}/attachments/{name},Delete attachment,w,w,floor,true,ok,w,ok
exam2,orthanc-server.com,DELETE,,/instances/{id}/metadata/{name},Delete metadata,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,DELETE,,/patients/{id},Delete some patient,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,DELETE,,/patients/{id}/attachments/{name},Delete attachment,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,DELETE,,/patients/{id}/metadata/{name},Delete metadata,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,DELETE,,/series/{id},Delete some series,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,DELETE,,/series/{id}/metadata/{name},Delete metadata,w,w,floor,true,ok,w,ok
exam2,orthanc-server.com,PUT,,/instances/{id}/metadata/{name},Set metadata,w,w,floor,true,ok,w,ok
exam2,orthanc-server.com,PUT,,/patients/{id}/attachments/{name},Set attachment,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,PUT,,/instances/{id}/attachments/{name},Set attachment,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,PUT,,/patients/{id}/metadata/{name},Set metadata,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,PUT,,/peers/{id},Update Orthanc peer,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,PUT,,/series/{id}/metadata/{name},Set metadata,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,PUT,,/tools/log-level,Set main log level,w,w,floor,true,ok,w,ok
exam3,orthanc-server.com,PUT,,/tools/log-level-plugins,Set log level for `plugins`,w,w,floor,true,ok,w,ok
exam3,osf.io,DELETE,collections_delete,/collections/{collection_id}/,Delete a Collection,w,w,floor,true,ok,w,ok
exam2,osf.io,DELETE,collections_metadata_delete,/collections/{collection_id}/collected_metadata/{cgm_id},Delete Collection Metadata from entitiy,w,w,floor,true,ok,w,ok
exam3,osf.io,DELETE,comments_delete,/comments/{comment_id}/,Delete a comment,w,w,floor,true,ok,w,ok
exam3,osf.io,DELETE,nodes_delete,/nodes/{node_id}/,Delete a node,w,w,floor,true,ok,w,ok
exam3,osf.io,PATCH,files_patch,/files/{file_id}/,Update a file,w,w,floor,true,ok,w,ok
exam3,osf.io,PATCH,nodes_node_addon_update,/nodes/{node_id}/addons/{provider}/,Update an addon,w,w,floor,true,ok,w,ok
exam2,osf.io,PATCH,nodes_partial_update,/nodes/{node_id}/,Update a node,w,w,floor,true,ok,w,ok
exam3,osf.io,PUT,comments_put,/comments/{comment_id}/,Update a comment,w,w,floor,true,ok,w,ok
exam3,osisoft.com,DELETE,Analysis_Delete,/analyses/{webId},Delete an Analysis.,w,w,floor,true,ok,w,ok
exam3,osisoft.com,DELETE,Attribute_Delete,/attributes/{webId},Delete an attribute.,w,w,floor,true,ok,w,ok
exam2,osisoft.com,DELETE,UnitClass_Delete,/unitclasses/{webId},Delete a unit class.,w,w,floor,true,ok,w,ok
exam2,osisoft.com,DELETE,Unit_Delete,/units/{webId},Delete a unit.,w,w,floor,true,ok,w,ok
exam2,osisoft.com,PATCH,AnalysisTemplate_Update,/analysistemplates/{webId},Update an analysis template by replacing items in its definition.,w,w,floor,true,ok,w,ok
exam2,osisoft.com,PATCH,AssetDatabase_Update,/assetdatabases/{webId},Update an asset database by replacing items in its definition.,w,w,floor,true,ok,w,ok
exam3,osisoft.com,PATCH,AttributeTemplate_Update,/attributetemplates/{webId},Update an existing attribute template by replacing items in its definition.,w,w,floor,true,ok,w,ok
exam3,osisoft.com,PATCH,UnitClass_Update,/unitclasses/{webId},Update a unit class.,w,w,floor,true,ok,w,ok
exam3,osisoft.com,PUT,Table_UpdateData,/tables/{webId}/data,Update the table's data.,w,w,floor,true,ok,w,ok
exam3,ote-godaddy.com,DELETE,deleteListings,/v1/aftermarket/listings,Remove listings from GoDaddy Auction,w,w,floor,true,ok,w,ok
exam3,ote-godaddy.com,PATCH,update,/v1/domains/{domain},Update details for the specified Domain,w,w,floor,true,ok,w,ok
exam3,ote-godaddy.com,PATCH,update,/v1/subscriptions/{subscriptionId},Update details for the specified Subscription,w,w,floor,true,ok,w,ok
exam3,ote-godaddy.com,PATCH,updateContacts,/v1/domains/{domain}/contacts,Update domain,w,w,floor,true,ok,x,FALSE-ALARM
holdout2,pagerduty,DELETE,deleteScheduleOverride,/schedules/{id}/overrides/{override_id},Delete an override,w,w,floor,true,ok,w,ok
holdout2,pagerduty,DELETE,deleteServiceCustomField,/services/custom_fields/{field_id},Delete a Field,w,w,floor,true,ok,w,ok
holdout2,pagerduty,DELETE,deleteServiceCustomFieldOption,/services/custom_fields/{field_id}/field_options/{field_option_id},Delete a Field Option,w,w,floor,true,ok,w,ok
holdout2,pagerduty,DELETE,deleteStatusPageSubscription,/status_pages/{id}/subscriptions/{subscription_id},Delete a Status Page Subscription,w,w,floor,true,ok,w,ok
holdout2,pagerduty,DELETE,deleteWebhookSubscription,/webhook_subscriptions/{id},Delete a webhook subscription,w,w,floor,true,ok,x,FALSE-ALARM
holdout2,pagerduty,DELETE,deleteWorkflowIntegrationConnection,/workflows/integrations/{integration_id}/connections/{id},Delete Workflow Integration Connection,w,w,floor,true,ok,w,ok
holdout2,pagerduty,PUT,updateEvent,/v3/schedules/{id}/rotations/{rotation_id}/events/{event_id},Update an event,w,w,floor,true,ok,w,ok
holdout2,pagerduty,PUT,updateScheduleV3,/v3/schedules/{id},Update a schedule,w,w,floor,true,ok,w,ok
holdout2,pagerduty,PUT,updateService,/services/{id},Update a service,w,w,floor,true,ok,w,ok
holdout2,pagerduty,PUT,updateServiceEventRule,/services/{id}/rules/{rule_id},Update an Event Rule on a Service,w,w,floor,true,ok,w,ok
exam3,pandorabots.com,PUT,uploadFile1,/bot/{app_id}/{botname}/{file-kind}/{filename},"Upload a bot file (AIML, set, substitution, map)",w,w,floor,true,ok,w,ok
exam3,pandorabots.com,PUT,uploadFile2,/bot/{app_id}/{botname}/{file-kind},"Upload a bot file (pdefaults, properties)",w,w,floor,true,ok,w,ok
exam3,patientview.org,DELETE,logOut,/auth/logout/{token},Log Out,w,w,floor,true,ok,w,ok
exam3,paylocity.com,PATCH,Update employee,/v2/companies/{companyId}/employees/{employeeId},Update employee,w,w,floor,true,ok,w,ok
exam3,payrun.io,PUT,PutEmployeeSecret,/Employer/{EmployerId}/Employee/{EmployeeId}/Secret/{SecretId},Create a new employee secret,w,w,floor,true,ok,w,ok
exam3,pdfgeneratorapi.com,DELETE,deleteTemplate,/templates/templateId,Delete template,w,w,floor,true,ok,w,ok
exam3,pdfgeneratorapi.com,DELETE,deleteWorkspace,/workspaces/workspaceId,Delete workspace,w,w,floor,true,ok,w,ok
exam3,pdfgeneratorapi.com,PUT,updateTemplate,/templates/templateId,Update template,w,w,floor,true,ok,w,ok
exam2,pendo.io,DELETE,,/features/{id}/tags,Delete custom Feature tags,w,w,floor,true,ok,w,ok
exam3,pendo.io,DELETE,,/accounts/{id}/tags,Delete custom Account tags,w,w,floor,true,ok,w,ok
exam3,pendo.io,DELETE,,/users/{id}/tags,Delete custom User tags,w,w,floor,true,ok,w,ok
exam3,pinecone.io,DELETE,delete_collection,/collections/{collectionName},Delete Collection,w,w,floor,true,ok,w,ok
exam3,pinecone.io,DELETE,delete_index,/indexes/{indexName},Delete Index,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,DELETE,,/attachments/{id},Delete attachment,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,DELETE,,/categories/{id},Delete category,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,DELETE,,/events/{id},Delete event,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,DELETE,,/transactions/{id},Delete transaction,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,DELETE,,/transactions/{transaction_id}/attachments/{attachment_id},Unassigns attachment in transaction,w,w,floor,true,ok,w,ok
exam2,pocketsmith.com,PUT,,/categories/{id},Update category,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,PUT,,/attachments/{id},Update attachment,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,PUT,,/events/{id},Update event,w,w,floor,true,ok,w,ok
exam3,pocketsmith.com,PUT,,/transactions/{id},Update a transaction,w,w,floor,true,ok,w,ok
exam3,postmarkapp.com,DELETE,deleteDomain,/domains/{domainid},Delete a Domain,w,w,floor,true,ok,w,ok
exam2,postmarkapp.com,DELETE,deleteServer,/servers/{serverid},Delete a Server,w,w,floor,true,ok,w,ok
exam3,postmarkapp.com,DELETE,deleteTemplate,/templates/{templateIdOrAlias},Delete a Template,w,w,floor,true,ok,w,ok
exam3,postmarkapp.com,PUT,updateTemplate,/templates/{templateIdOrAlias},Update a Template,w,w,floor,true,ok,w,ok
exam3,powerdns.local,DELETE,deleteMetadata,/servers/{server_id}/zones/{zone_id}/metadata/{metadata_kind},Delete all items of a single kind of domain metadata.,w,w,floor,true,ok,w,ok
exam2,presalytics.io,DELETE,documents_delete_id,/Documents/{id},Documents: Delete by Id,w,w,floor,true,ok,w,ok
exam3,presalytics.io,DELETE,story_id_delete,/{id},Story: Delete by Id,w,w,floor,true,ok,w,ok
exam3,presalytics.io,DELETE,views_id_delete,/views/{view_id},Views: Delete by Id,w,w,floor,true,ok,w,ok
exam2,probely.com,DELETE,,/targets/{id}/,Delete target,w,w,floor,true,ok,w,ok
exam3,probely.com,DELETE,,/targets/{target_id}/assets/{id}/,Delete asset,w,w,floor,true,ok,w,ok
exam3,probely.com,DELETE,,/webhooks/{id}/,Delete account webhook,w,w,floor,true,ok,x,FALSE-ALARM
exam2,probely.com,PATCH,,/targets/{target_id}/assets/{id}/,Partial update assets,w,w,floor,true,ok,w,ok
exam2,probely.com,PATCH,,/targets/{target_id}/site/,Partial update target's site,w,w,floor,true,ok,w,ok
exam3,probely.com,PATCH,,/targets/{id}/,Partial update target,w,w,floor,true,ok,w,ok
exam3,probely.com,PATCH,,/targets/{target_id}/webhooks/{id}/,Partial update target webhook,w,w,floor,true,ok,x,FALSE-ALARM
exam3,probely.com,PATCH,,/webhooks/{id}/,Partial update account webhook,w,w,floor,true,ok,x,FALSE-ALARM
exam3,probely.com,PUT,,/targets/{id}/,Update target,w,w,floor,true,ok,w,ok
exam3,probely.com,PUT,,/targets/{target_id}/assets/{id}/,Update asset,w,w,floor,true,ok,w,ok
exam3,probely.com,PUT,,/targets/{target_id}/site/,Update target's site,w,w,floor,true,ok,w,ok
exam3,probely.com,PUT,,/webhooks/{id}/,Update account webhook,w,w,floor,true,ok,x,FALSE-ALARM
exam2,prss.org,DELETE,,/api/v2/spots/{id},Deletes the spot with the given ID.,w,w,floor,true,ok,w,ok
exam3,prss.org,DELETE,,/api/v2/cddrive/files/{file-id},Delete a file.,w,w,floor,true,ok,w,ok
exam3,prss.org,DELETE,,/api/v2/cddrive/folders/{folder-id},UNDER DEVELOPMENT - Delete a folder.,w,w,floor,true,ok,w,ok
